year,state,state_code,office,candidate,party,percentage,winner,incumbent
2006,Alaska,AK,governor,Andrew Halcro,Independent,9.5,False,False
2006,Arizona,AZ,governor,Janet Napolitano,Democratic,62.6,True,True
2006,Arizona,AZ,governor,Len Munsil,Republican,35.4,False,False
2006,Arizona,AZ,governor,Barry Hess,Libertarian,2.0,False,False
2006,Arkansas,AR,governor,Mike Beebe,Democratic,55.6,True,False
2006,Arkansas,AR,governor,Asa Hutchinson,Republican,40.7,False,False
2006,Arkansas,AR,governor,Rod Bryan,Independent,2.0,False,False
2006,Arkansas,AR,governor,Jim Lendall,Green,1.7,False,False
2006,California,CA,governor,Arnold Schwarzenegger,Republican,55.9,True,True
2006,California,CA,governor,Phil Angelides,Democratic,38.9,False,False
2006,California,CA,governor,Peter Camejo,Green,2.4,False,False
2006,California,CA,governor,Art Olivier,Libertarian,1.3,False,False
2006,Colorado,CO,governor,Bill Ritter,Democratic,57.0,True,False
2006,Colorado,CO,governor,Bob Beauprez,Republican,40.2,False,False
2006,Colorado,CO,governor,Dawn Winkler,Libertarian,1.5,False,False
2006,Connecticut,CT,governor,Jodi Rell,Republican,63.2,True,True
2006,Connecticut,CT,governor,John DeStefano Jr.,Democratic,35.5,False,False
2006,Florida,FL,governor,Charlie Crist,Republican,52.2,True,False
2006,Florida,FL,governor,Jim Davis,Democratic,45.1,False,False
2006,Florida,FL,governor,Max Linn,Reform,1.9,False,False
2006,Georgia,GA,governor,Sonny Perdue,Republican,58.0,True,True
2006,Georgia,GA,governor,Mark Taylor,Democratic,38.2,False,False
2006,Georgia,GA,governor,Gary Hayes,Libertarian,3.8,False,False
2006,Hawaii,HI,governor,Linda Lingle,Republican,62.5,True,True
2006,Hawaii,HI,governor,Randy Iwase,Democratic,35.4,False,False
2006,Hawaii,HI,governor,James Brewer Jr.,Green,1.6,False,False
2006,Idaho,ID,governor,Butch Otter,Republican,52.7,True,False
2006,Idaho,ID,governor,Jerry Brady,Democratic,44.1,False,False
2006,Idaho,ID,governor,Marvin Richardson,Constitution,1.6,False,False
2006,Idaho,ID,governor,Ted Dunlap,Libertarian,1.6,False,False
2006,Illinois,IL,governor,Rod Blagojevich,Democratic,49.8,True,True
2006,Illinois,IL,governor,Judy Baar Topinka,Republican,39.3,False,False
2006,Illinois,IL,governor,Rich Whitney,Green,10.4,False,False
2006,Iowa,IA,governor,Chet Culver,Democratic,54.0,True,False
2006,Iowa,IA,governor,Jim Nussle,Republican,44.4,False,False
2006,Kansas,KS,governor,Kathleen Sebelius,Democratic,57.9,True,True
2006,Kansas,KS,governor,Jim Barnett,Republican,40.4,False,False
2006,Kansas,KS,governor,Carl Kramer,Libertarian,1.0,False,False
2006,Maine,ME,governor,John Baldacci,Democratic,38.1,True,True
2006,Maine,ME,governor,Chandler Woodcock,Republican,30.2,False,False
2006,Maine,ME,governor,Barbara Merrill,Independent,21.6,False,False
2006,Maine,ME,governor,Pat LaMarche,Green,9.6,False,False
2006,Maryland,MD,governor,'''Martin O'Malley''',Democratic,52.7,True,False
2006,Maryland,MD,governor,Bob Ehrlich,Republican,46.2,False,True
2006,Massachusetts,MA,governor,Deval Patrick,Democratic,55.6,True,False
2006,Massachusetts,MA,governor,Kerry Healey,Republican,35.3,False,False
2006,Massachusetts,MA,governor,Christy Mihos,Independent,7.0,False,False
2006,Massachusetts,MA,governor,Grace Ross,Green,2.0,False,False
2006,Michigan,MI,governor,Jennifer Granholm,Democratic,56.4,True,True
2006,Michigan,MI,governor,Dick DeVos,Republican,42.3,False,False
2006,Minnesota,MN,governor,Tim Pawlenty,Republican,46.7,True,True
2006,Minnesota,MN,governor,Mike Hatch,Minnesota Democratic–farmer–labor,45.7,False,False
2006,Minnesota,MN,governor,Peter Hutchinson,Independence,6.4,False,False
2006,Nebraska,NE,governor,Dave Heineman,Republican,73.4,True,True
2006,Nebraska,NE,governor,David Hahn,Democratic,24.5,False,False
2006,Nevada,NV,governor,Jim Gibbons,Republican,47.9,True,False
2006,Nevada,NV,governor,Dina Titus,Democratic,43.9,False,False
2006,Nevada,NV,governor,None of These Candidates,Write-in,3.6,False,False
2006,Nevada,NV,governor,Christopher Hansen,American,3.4,False,False
2006,Nevada,NV,governor,Craig Bergland,Green,1.2,False,False
2006,New Hampshire,NH,governor,John Lynch,Democratic,74.0,True,True
2006,New Hampshire,NH,governor,Jim Coburn,Republican,25.8,False,False
2006,New Mexico,NM,governor,Bill Richardson,Democratic,68.8,True,True
2006,New Mexico,NM,governor,John Dendahl,Republican,31.2,False,False
2006,New York,NY,governor,Eliot Spitzer,Democratic,65.7,True,False
2006,New York,NY,governor,John Faso,Republican,27.1,False,False
2006,Ohio,OH,governor,Ted Strickland,Democratic,60.5,True,False
2006,Ohio,OH,governor,Ken Blackwell,Republican,36.7,False,False
2006,Ohio,OH,governor,Bill Peirce,Libertarian,1.8,False,False
2006,Ohio,OH,governor,Bob Fitrakis,Green,1.0,False,False
2006,Oklahoma,OK,governor,Brad Henry,Democratic,66.5,True,True
2006,Oklahoma,OK,governor,Ernest Istook,Republican,33.5,False,False
2006,Oregon,OR,governor,Ted Kulongoski,Democratic,50.7,True,True
2006,Oregon,OR,governor,Ron Saxton,Republican,42.7,False,False
2006,Oregon,OR,governor,Mary Starrett,Constitution,3.6,False,False
2006,Oregon,OR,governor,Joe Keating,Green,1.5,False,False
2006,Oregon,OR,governor,Richard Morley,Libertarian,1.2,False,False
2006,Pennsylvania,PA,governor,Ed Rendell,Democratic,60.3,True,True
2006,Pennsylvania,PA,governor,Lynn Swann,Republican,39.6,False,False
2006,Rhode Island,RI,governor,Donald Carcieri,Republican,51.0,True,True
2006,Rhode Island,RI,governor,Charles Fogarty,Democratic,49.0,False,False
2006,South Carolina,SC,governor,Mark Sanford,Republican,55.1,True,True
2006,South Carolina,SC,governor,Tommy Moore,Democratic,44.8,False,False
2006,South Dakota,SD,governor,Mike Rounds,Republican,61.7,True,True
2006,South Dakota,SD,governor,Jack Billion,Democratic,36.1,False,False
2006,South Dakota,SD,governor,Steven J. Willis,Constitution,1.2,False,False
2006,Tennessee,TN,governor,Phil Bredesen,Democratic,68.6,True,True
2006,Tennessee,TN,governor,Jim Bryson,Republican,29.7,False,False
2006,Texas,TX,governor,Rick Perry,Republican,39.0,True,True
2006,Texas,TX,governor,Chris Bell,Democratic,29.8,False,False
2006,Texas,TX,governor,Carole K. Strayhorn,Independent,18.1,False,False
2006,Texas,TX,governor,Richard Friedman,Independent,12.4,False,False
2006,Vermont,VT,governor,Jim Douglas,Republican,56.3,True,True
2006,Vermont,VT,governor,Scudder Parker,Democratic,41.1,False,False
2006,Wisconsin,WI,governor,Jim Doyle,Democratic,52.8,True,True
2006,Wisconsin,WI,governor,Mark Green,Republican,45.4,False,False
2006,Wisconsin,WI,governor,Nelson Eisman,Green,1.9,False,False
2006,Wyoming,WY,governor,Dave Freudenthal,Democratic,70.0,True,True
2006,Wyoming,WY,governor,Ray Hunkins,Republican,30.0,False,False
2006,District of Columbia,DC,governor,Adrian Fenty,Democratic,89.7,True,False
2006,District of Columbia,DC,governor,David Kranich,Republican,6.1,False,False
2006,District of Columbia,DC,governor,Chris Otten,D.c. Statehood Green,4.1,False,False
2006,Guam,GU,governor,Felix Perez Camacho,Republican,50.2,True,True
2006,Guam,GU,governor,Robert Underwood,Democratic,48.0,False,False
2006,U.S. Virgin Islands,VI,governor,John de Jongh,Democratic,57.3,True,False
2006,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,42.7,False,False
2007,Kentucky,KY,governor,Steve Beshear,Democratic,58.7,True,False
2007,Kentucky,KY,governor,Ernie Fletcher,Republican,41.3,False,True
2007,Louisiana,LA,governor,Bobby Jindal,Republican,53.9,True,False
2007,Louisiana,LA,governor,Walter Boasso,Democratic,17.4,False,False
2007,Louisiana,LA,governor,John Georges,Independent,14.4,False,False
2007,Louisiana,LA,governor,Foster Campbell,Democratic,12.4,False,False
2007,Mississippi,MS,governor,Haley Barbour,Republican,57.9,True,True
2007,Mississippi,MS,governor,John Arthur Eaves Jr.,Democratic,42.1,False,False
2008,Delaware,DE,governor,Jack Markell,Democratic,67.5,True,False
2008,Delaware,DE,governor,Bill Lee,Republican,32.1,False,False
2008,Indiana,IN,governor,Mitch Daniels,Republican,57.8,True,True
2008,Indiana,IN,governor,Jill Long Thompson,Democratic,40.1,False,False
2008,Indiana,IN,governor,Andy Horning,Libertarian,2.1,False,False
2008,Missouri,MO,governor,Jay Nixon,Democratic,58.4,True,False
2008,Missouri,MO,governor,Kenny Hulshof,Republican,39.5,False,False
2008,Missouri,MO,governor,Andrew Finkenstadt,Libertarian,1.1,False,False
2008,Missouri,MO,governor,Gregory Thompson,Constitution,1.0,False,False
2008,Montana,MT,governor,Brian Schweitzer,Democratic,65.5,True,True
2008,Montana,MT,governor,Roy Brown,Republican,32.5,False,False
2008,Montana,MT,governor,Stan Jones,Libertarian,2.0,False,False
2008,New Hampshire,NH,governor,John Lynch,Democratic,70.2,True,True
2008,New Hampshire,NH,governor,Joseph Kenney,Republican,27.6,False,False
2008,New Hampshire,NH,governor,Susan Newell,Libertarian,2.2,False,False
2008,North Carolina,NC,governor,Bev Perdue,Democratic,50.3,True,False
2008,North Carolina,NC,governor,Pat McCrory,Republican,46.9,False,False
2008,North Carolina,NC,governor,Michael Munger,Libertarian,2.9,False,False
2008,North Dakota,ND,governor,John Hoeven,Republican,74.4,True,True
2008,North Dakota,ND,governor,Tim Mathern,North Dakota Democratic–nonpartisan League,23.5,False,False
2008,North Dakota,ND,governor,DuWayne Hendrickson,Independent,2.0,False,False
2008,Utah,UT,governor,Jon Huntsman Jr.,Republican,77.6,True,True
2008,Utah,UT,governor,Bob Springmeyer,Democratic,19.7,False,False
2008,Utah,UT,governor,Dell Schanze,Libertarian,2.6,False,False
2008,Vermont,VT,governor,Jim Douglas,Republican,53.4,True,True
2008,Vermont,VT,governor,Anthony Pollina,Independent,21.8,False,False
2008,Vermont,VT,governor,Gaye Symington,Democratic,21.7,False,False
2008,Washington,WA,governor,Christine Gregoire,Democratic,53.2,True,True
2008,Washington,WA,governor,Dino Rossi,Republican,46.8,False,False
2008,West Virginia,WV,governor,Joe Manchin,Democratic,69.8,True,True
2008,West Virginia,WV,governor,Russ Weeks,Republican,25.7,False,False
2008,West Virginia,WV,governor,Jesse Johnson,Mountain,4.5,False,False
2008,American Samoa,AS,governor,Togiola Tulafono,Democratic,56.4,True,True
2008,American Samoa,AS,governor,Utu Abe Malae,Republican,43.6,False,False
2008,Puerto Rico,PR,governor,Luis Fortuño,New Progressive Party (puerto Rico),52.8,True,False
2008,Puerto Rico,PR,governor,Aníbal Acevedo Vilá,Popular Democratic Party (puerto Rico),41.3,False,True
2008,Puerto Rico,PR,governor,Rogelio Figueroa,Rico,2.8,False,False
2008,Puerto Rico,PR,governor,Edwin Irizarry Mora,Independence Party (puerto Rico),2.0,False,False
2009,New Jersey,NJ,governor,Chris Christie,Republican,48.5,True,False
2009,New Jersey,NJ,governor,Jon Corzine,Democratic,44.9,False,True
2009,New Jersey,NJ,governor,Chris Daggett,Independent,5.8,False,False
2009,Virginia,VA,governor,Bob McDonnell,Republican,58.6,True,False
2009,Virginia,VA,governor,Creigh Deeds,Democratic,41.3,False,False
2009,Northern Mariana Islands,MP,governor,Benigno Fitial,Covenant Party (northern Mariana Islands),51.4,True,True
2009,Northern Mariana Islands,MP,governor,Heinz Hofschneider,Republican,48.6,False,False
2010,Alabama,AL,governor,Robert J. Bentley,Republican,57.9,True,False
2010,Alabama,AL,governor,Ron Sparks,Democratic,42.1,False,False
2010,Alaska,AK,governor,Sean Parnell,Republican,59.1,True,True
2010,Alaska,AK,governor,Ethan Berkowitz,Democratic,37.7,False,False
2010,Alaska,AK,governor,Don Wright,Independence,1.9,False,False
2010,Alaska,AK,governor,Billy Toien,Libertarian,1.1,False,False
2010,Arizona,AZ,governor,Jan Brewer,Republican,54.3,True,True
2010,Arizona,AZ,governor,Terry Goddard,Democratic,42.4,False,False
2010,Arizona,AZ,governor,Barry Hess,Libertarian,2.2,False,False
2010,Arkansas,AR,governor,Mike Beebe,Democratic,64.4,True,True
2010,Arkansas,AR,governor,Jim Keet,Republican,33.6,False,False
2010,Arkansas,AR,governor,Jim Lendall,Green,1.9,False,False
2010,California,CA,governor,Jerry Brown,Democratic,53.8,True,False
2010,California,CA,governor,Meg Whitman,Republican,40.9,False,False
2010,California,CA,governor,Chelene Nightingale,Independent,1.7,False,False
2010,California,CA,governor,Dale Ogden,Libertarian,1.5,False,False
2010,California,CA,governor,Laura Wells,Green,1.3,False,False
2010,Colorado,CO,governor,John Hickenlooper,Democratic,51.1,True,False
2010,Colorado,CO,governor,Tom Tancredo,Constitution,36.4,False,False
2010,Colorado,CO,governor,Dan Maes,Republican,11.1,False,False
2010,Connecticut,CT,governor,Dannel Malloy,Democratic,49.5,True,False
2010,Connecticut,CT,governor,Thomas C. Foley,Republican,49.0,False,False
2010,Connecticut,CT,governor,Thomas E. Marsh,Independent,1.5,False,False
2010,Florida,FL,governor,Rick Scott,Republican,48.9,True,False
2010,Florida,FL,governor,Alex Sink,Democratic,47.7,False,False
2010,Florida,FL,governor,Peter Allen,Independence,2.3,False,False
2010,Georgia,GA,governor,Nathan Deal,Republican,53.0,True,False
2010,Georgia,GA,governor,Roy Barnes,Democratic,43.0,False,False
2010,Georgia,GA,governor,John Monds,Libertarian,4.0,False,False
2010,Hawaii,HI,governor,Neil Abercrombie,Democratic,57.8,True,False
2010,Hawaii,HI,governor,Duke Aiona,Republican,40.8,False,False
2010,Idaho,ID,governor,Butch Otter,Republican,59.1,True,True
2010,Idaho,ID,governor,Keith G. Allred,Democratic,32.9,False,False
2010,Idaho,ID,governor,Jana M. Kemp,Independent,5.9,False,False
2010,Idaho,ID,governor,Ted Dunlap,Libertarian,1.3,False,False
2010,Illinois,IL,governor,Pat Quinn,Democratic,46.8,True,True
2010,Illinois,IL,governor,Bill Brady,Republican,45.9,False,False
2010,Illinois,IL,governor,Scott Lee Cohen,Independent,3.6,False,False
2010,Illinois,IL,governor,Rich Whitney,Green,2.7,False,False
2010,Iowa,IA,governor,Terry Branstad,Republican,52.8,True,False
2010,Iowa,IA,governor,Chet Culver,Democratic,43.2,False,True
2010,Iowa,IA,governor,Jonathan Narcisse,Iowa,1.9,False,False
2010,Iowa,IA,governor,Eric Cooper,Libertarian,1.3,False,False
2010,Kansas,KS,governor,Sam Brownback,Republican,63.3,True,False
2010,Kansas,KS,governor,Tom Holland,Democratic,32.2,False,False
2010,Kansas,KS,governor,Andrew P. Gray,Libertarian,2.7,False,False
2010,Kansas,KS,governor,Kenneth W. Cannon,Reform,1.9,False,False
2010,Maine,ME,governor,Paul LePage,Republican,37.6,True,False
2010,Maine,ME,governor,Eliot Cutler,Independent,35.9,False,False
2010,Maine,ME,governor,Libby Mitchell,Democratic,18.8,False,False
2010,Maine,ME,governor,Shawn Moody,Independent,5.0,False,False
2010,Maine,ME,governor,Kevin Scott,Independent,1.0,False,False
2010,Maryland,MD,governor,'''Martin O'Malley''',Democratic,56.2,True,True
2010,Maryland,MD,governor,Bob Ehrlich,Republican,41.8,False,False
2010,Massachusetts,MA,governor,Deval Patrick,Democratic,48.4,True,True
2010,Massachusetts,MA,governor,Charlie Baker,Republican,42.0,False,False
2010,Massachusetts,MA,governor,Tim Cahill,Independent,8.0,False,False
2010,Massachusetts,MA,governor,Jill Stein,Green,1.4,False,False
2010,Michigan,MI,governor,Rick Snyder,Republican,58.1,True,False
2010,Michigan,MI,governor,Virg Bernero,Democratic,39.9,False,False
2010,Minnesota,MN,governor,Mark Dayton,Minnesota Democratic–farmer–labor,43.6,True,False
2010,Minnesota,MN,governor,Tom Emmer,Republican,43.2,False,False
2010,Minnesota,MN,governor,Tom Horner,Independence,11.9,False,False
2010,Nebraska,NE,governor,Dave Heineman,Republican,73.9,True,True
2010,Nebraska,NE,governor,Mike Meister,Democratic,26.1,False,False
2010,Nevada,NV,governor,Brian Sandoval,Republican,53.4,True,False
2010,Nevada,NV,governor,Rory Reid,Democratic,41.6,False,False
2010,New Hampshire,NH,governor,John Lynch,Democratic,52.6,True,True
2010,New Hampshire,NH,governor,John Stephen,Republican,45.0,False,False
2010,New Hampshire,NH,governor,John Babiarz,Libertarian,2.2,False,False
2010,New Mexico,NM,governor,Susana Martinez,Republican,53.3,True,False
2010,New Mexico,NM,governor,Diane Denish,Democratic,46.6,False,False
2010,New York,NY,governor,Andrew Cuomo,Democratic,63.1,True,False
2010,New York,NY,governor,Carl Paladino,Republican,33.5,False,False
2010,New York,NY,governor,Howie Hawkins,Green,1.3,False,False
2010,New York,NY,governor,Warren Redlich,Libertarian,1.1,False,False
2010,Ohio,OH,governor,John Kasich,Republican,49.0,True,False
2010,Ohio,OH,governor,Ted Strickland,Democratic,47.0,False,True
2010,Ohio,OH,governor,Ken Matesz,Libertarian,2.4,False,False
2010,Ohio,OH,governor,Dennis Spisak,Green,1.5,False,False
2010,Oklahoma,OK,governor,Mary Fallin,Republican,60.5,True,False
2010,Oklahoma,OK,governor,Jari Askins,Democratic,39.5,False,False
2010,Oregon,OR,governor,John Kitzhaber,Democratic,49.3,True,False
2010,Oregon,OR,governor,Chris Dudley,Republican,47.8,False,False
2010,Oregon,OR,governor,Greg Kord,Constitution,1.4,False,False
2010,Oregon,OR,governor,Wes Wagner,Libertarian,1.3,False,False
2010,Pennsylvania,PA,governor,Tom Corbett,Republican,54.5,True,False
2010,Pennsylvania,PA,governor,Dan Onorato,Democratic,45.5,False,False
2010,Rhode Island,RI,governor,Lincoln Chafee,Independent,36.1,True,False
2010,Rhode Island,RI,governor,John Robitaille,Republican,33.6,False,False
2010,Rhode Island,RI,governor,Frank T. Caprio,Democratic,23.1,False,False
2010,Rhode Island,RI,governor,Ken Block,Moderate,6.5,False,False
2010,South Carolina,SC,governor,Nikki Haley,Republican,51.4,True,False
2010,South Carolina,SC,governor,Vincent Sheheen,Democratic,46.9,False,False
2010,South Carolina,SC,governor,Morgan B. Reeves,Citizens,1.5,False,False
2010,South Dakota,SD,governor,Dennis Daugaard,Republican,61.5,True,False
2010,South Dakota,SD,governor,Scott Heidepriem,Democratic,38.5,False,False
2010,Tennessee,TN,governor,Bill Haslam,Republican,65.0,True,False
2010,Tennessee,TN,governor,Mike McWherter,Democratic,33.1,False,False
2010,Texas,TX,governor,Rick Perry,Republican,55.0,True,True
2010,Texas,TX,governor,Bill White,Democratic,42.3,False,False
2010,Texas,TX,governor,Kathie Glass,Libertarian,2.2,False,False
2010,Utah {{small|,,governor,Gary Herbert,Republican,64.1,True,True
2010,Utah {{small|,,governor,Peter Corroon,Democratic,31.9,False,False
2010,Utah {{small|,,governor,Farley Anderson,Independent,2.0,False,False
2010,Utah {{small|,,governor,Andrew McCullough,Libertarian,2.0,False,False
2010,Vermont,VT,governor,Peter Shumlin,Democratic,49.4,True,False
2010,Vermont,VT,governor,Brian Dubie,Republican,47.7,False,False
2010,Wisconsin,WI,governor,Scott Walker,Republican,52.3,True,False
2010,Wisconsin,WI,governor,Tom Barrett,Democratic,46.5,False,False
2010,Wyoming,WY,governor,Matt Mead,Republican,65.7,True,False
2010,Wyoming,WY,governor,Leslie Petersen,Democratic,22.9,False,False
2010,Wyoming,WY,governor,Taylor Haynes,Independent,7.3,False,False
2010,Wyoming,WY,governor,Mike Wheeler,Libertarian,2.9,False,False
2010,District of Columbia,DC,governor,Vincent C. Gray,Democratic,74.2,True,False
2010,District of Columbia,DC,governor,Write-ins,Write-in,22.4,False,False
2010,District of Columbia,DC,governor,Carlos Allen,Independent,1.7,False,False
2010,District of Columbia,DC,governor,Faith Dane,D.c. Statehood Green,1.1,False,False
2010,Guam,GU,governor,Eddie Calvo,Republican,50.6,True,False
2010,Guam,GU,governor,Carl Gutierrez,Democratic,49.4,False,False
2010,U.S. Virgin Islands,VI,governor,John de Jongh,Democratic,56.3,True,True
2010,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,43.6,False,False
2011,Kentucky,KY,governor,Steve Beshear,Democratic,55.7,True,True
2011,Kentucky,KY,governor,David L. Williams,Republican,35.3,False,False
2011,Kentucky,KY,governor,Gatewood Galbraith,Independent,9.0,False,False
2011,Louisiana,LA,governor,Bobby Jindal,Republican,65.8,True,True
2011,Louisiana,LA,governor,Tara Hollis,Democratic,17.9,False,False
2011,Louisiana,LA,governor,Cary Deaton,Democratic,4.9,False,False
2011,Louisiana,LA,governor,Trey Roberts,Democratic,3.3,False,False
2011,Louisiana,LA,governor,David Blanchard,Independent,2.6,False,False
2011,Louisiana,LA,governor,Niki Papazoglakis,Democratic,2.1,False,False
2011,Louisiana,LA,governor,Scott Lewis,Libertarian,1.2,False,False
2011,Mississippi,MS,governor,Phil Bryant,Republican,61.0,True,False
2011,Mississippi,MS,governor,Johnny DuPree,Democratic,39.0,False,False
2011,West Virginia {{small|,,governor,Earl Ray Tomblin,Democratic,49.6,True,True
2011,West Virginia {{small|,,governor,Bill Maloney,Republican,47.0,False,False
2011,West Virginia {{small|,,governor,Bob Henry Baber,Mountain,2.0,False,False
2011,West Virginia {{small|,,governor,Marla Ingels,Independent,1.0,False,False
2012,Delaware,DE,governor,Jack Markell,Democratic,69.3,True,True
2012,Delaware,DE,governor,Jeff Cragg,Republican,28.6,False,False
2012,Delaware,DE,governor,Mark Perri,Green,1.2,False,False
2012,Indiana,IN,governor,Mike Pence,Republican,49.5,True,False
2012,Indiana,IN,governor,John R. Gregg,Democratic,46.6,False,False
2012,Indiana,IN,governor,Rupert Boneham,Libertarian,4.0,False,False
2012,Missouri,MO,governor,Jay Nixon,Democratic,54.8,True,True
2012,Missouri,MO,governor,Dave Spence,Republican,42.5,False,False
2012,Missouri,MO,governor,Jim Higgins,Libertarian,2.7,False,False
2012,Montana,MT,governor,Steve Bullock,Democratic,48.9,True,False
2012,Montana,MT,governor,Rick Hill,Republican,47.3,False,False
2012,Montana,MT,governor,Ron Vandevender,Libertarian,3.8,False,False
2012,New Hampshire,NH,governor,Maggie Hassan,Democratic,54.6,True,False
2012,New Hampshire,NH,governor,Ovide Lamontagne,Republican,42.5,False,False
2012,New Hampshire,NH,governor,John J. Babiarz,Libertarian,2.8,False,False
2012,North Carolina,NC,governor,Pat McCrory,Republican,54.6,True,False
2012,North Carolina,NC,governor,Walter Dalton,Democratic,43.2,False,False
2012,North Carolina,NC,governor,Barbara Howe,Libertarian,2.1,False,False
2012,North Dakota,ND,governor,Jack Dalrymple,Republican,63.1,True,True
2012,North Dakota,ND,governor,Ryan Taylor,North Dakota Democratic–nonpartisan League,34.3,False,False
2012,North Dakota,ND,governor,Paul Sorum,Independent,1.7,False,False
2012,Utah,UT,governor,Gary Herbert,Republican,68.4,True,True
2012,Utah,UT,governor,Peter Cooke,Democratic,27.6,False,False
2012,Utah,UT,governor,Ken Larsen,Libertarian,2.3,False,False
2012,Utah,UT,governor,Kirk Pearson,Constitution,1.8,False,False
2012,Vermont,VT,governor,Peter Shumlin,Democratic,57.8,True,True
2012,Vermont,VT,governor,Randy Brock,Republican,37.6,False,False
2012,Vermont,VT,governor,Emily Peyton,Independent,2.0,False,False
2012,Vermont,VT,governor,Cris Ericson,Marijuana,1.9,False,False
2012,Washington,WA,governor,Jay Inslee,Democratic,51.5,True,False
2012,Washington,WA,governor,Rob McKenna,Republican,48.5,False,False
2012,West Virginia,WV,governor,Earl Ray Tomblin,Democratic,50.5,True,True
2012,West Virginia,WV,governor,Bill Maloney,Republican,45.7,False,False
2012,West Virginia,WV,governor,Jesse Johnson,Mountain,2.5,False,False
2012,West Virginia,WV,governor,David Moran,Libertarian,1.3,False,False
2012,Wisconsin {{small|,,governor,Scott Walker,Republican,53.1,True,True
2012,Wisconsin {{small|,,governor,Tom Barrett,Democratic,46.3,False,False
2012,American Samoa,AS,governor,Lolo Matalasi Moliga,Independent,52.9,True,False
2012,American Samoa,AS,governor,Faoa Aitofele Sunia,Democratic,47.1,False,False
2012,Puerto Rico,PR,governor,Alejandro García Padilla,Popular Democratic Party (puerto Rico),47.7,True,False
2012,Puerto Rico,PR,governor,Luis Fortuño,New Progressive Party (puerto Rico),47.1,False,True
2012,Puerto Rico,PR,governor,Juan Dalmau Ramírez,Independence Party (puerto Rico),2.5,False,False
2012,Puerto Rico,PR,governor,Rafael Bernabe,Working People's,1.0,False,False
2013,New Jersey,NJ,governor,Chris Christie,Republican,60.3,True,True
2013,New Jersey,NJ,governor,Barbara Buono,Democratic,38.2,False,False
2013,Virginia,VA,governor,Terry McAuliffe,Democratic,47.8,True,False
2013,Virginia,VA,governor,Ken Cuccinelli,Republican,45.2,False,False
2013,Virginia,VA,governor,Robert Sarvis,Libertarian,6.5,False,False
2014,Alabama,AL,governor,Robert J. Bentley,Republican,63.6,True,True
2014,Alabama,AL,governor,Parker Griffith,Democratic,36.2,False,False
2014,Alaska,AK,governor,Bill Walker,Independent,48.1,True,False
2014,Alaska,AK,governor,Sean Parnell,Republican,45.9,False,True
2014,Alaska,AK,governor,Carolyn Clift,Libertarian,3.2,False,False
2014,Alaska,AK,governor,J. R. Myers,Constitution,2.5,False,False
2014,Arizona,AZ,governor,Doug Ducey,Republican,53.4,True,False
2014,Arizona,AZ,governor,Fred DuVal,Democratic,41.6,False,False
2014,Arizona,AZ,governor,Barry Hess,Libertarian,3.8,False,False
2014,Arizona,AZ,governor,John Lewis Mealer,Americans Elect,1.0,False,False
2014,Arkansas,AR,governor,Asa Hutchinson,Republican,55.4,True,False
2014,Arkansas,AR,governor,Mike Ross,Democratic,41.5,False,False
2014,Arkansas,AR,governor,Frank Gilbert,Libertarian,1.9,False,False
2014,Arkansas,AR,governor,Josh Drake,Green,1.2,False,False
2014,California,CA,governor,Jerry Brown,Democratic,60.0,True,True
2014,California,CA,governor,Neel Kashkari,Republican,40.0,False,False
2014,Colorado,CO,governor,John Hickenlooper,Democratic,49.3,True,True
2014,Colorado,CO,governor,Bob Beauprez,Republican,46.0,False,False
2014,Colorado,CO,governor,Matthew Hess,Libertarian,1.9,False,False
2014,Colorado,CO,governor,Harry Hempy,Green,1.3,False,False
2014,Colorado,CO,governor,Mike Dunafon,Independent,1.2,False,False
2014,Connecticut,CT,governor,Dannel Malloy,Democratic,50.7,True,True
2014,Connecticut,CT,governor,Thomas C. Foley,Republican,48.2,False,False
2014,Connecticut,CT,governor,Joe Visconti,Independent,1.1,False,False
2014,Florida,FL,governor,Rick Scott,Republican,48.1,True,True
2014,Florida,FL,governor,Charlie Crist,Democratic,47.1,False,False
2014,Florida,FL,governor,Adrian Wyllie,Libertarian,3.8,False,False
2014,Georgia,GA,governor,Nathan Deal,Republican,52.7,True,True
2014,Georgia,GA,governor,Jason Carter,Democratic,44.9,False,False
2014,Georgia,GA,governor,Andrew Hunt,Libertarian,2.4,False,False
2014,Hawaii,HI,governor,David Ige,Democratic,49.5,True,False
2014,Hawaii,HI,governor,Duke Aiona,Republican,37.1,False,False
2014,Hawaii,HI,governor,Mufi Hannemann,Independent,11.7,False,False
2014,Hawaii,HI,governor,Jeff Davis,Libertarian,1.8,False,False
2014,Idaho,ID,governor,Butch Otter,Republican,53.5,True,True
2014,Idaho,ID,governor,A. J. Balukoff,Democratic,38.6,False,False
2014,Idaho,ID,governor,John Bujak,Libertarian,4.1,False,False
2014,Idaho,ID,governor,Jill Humble,Independent,2.0,False,False
2014,Idaho,ID,governor,Steven Pankey,Constitution,1.2,False,False
2014,Illinois,IL,governor,Bruce Rauner,Republican,50.3,True,False
2014,Illinois,IL,governor,Pat Quinn,Democratic,46.4,False,True
2014,Illinois,IL,governor,Chad Grimm,Libertarian,3.4,False,False
2014,Iowa,IA,governor,Terry Branstad,Republican,59.0,True,True
